,date,store,item,forecast
32875,2/4/2018,8,20,66.33937935
32876,2/5/2018,8,20,40.16646354
32877,2/6/2018,8,20,51.60805008
32878,2/7/2018,8,20,50.74410065
32879,2/8/2018,8,20,55.34675766
32880,2/9/2018,8,20,58.50053518
32881,2/10/2018,8,20,63.76984116
32882,2/11/2018,8,20,66.36813699
32883,2/12/2018,8,20,40.19522118
32884,2/13/2018,8,20,51.63680772
32885,2/14/2018,8,20,50.77285829
32886,2/15/2018,8,20,55.37551529
32887,2/16/2018,8,20,58.52929281
32888,2/17/2018,8,20,63.7985988
32889,2/18/2018,8,20,66.39689462
32890,2/19/2018,8,20,40.22397881
32891,2/20/2018,8,20,49.78196804
32892,2/21/2018,8,20,50.80161592
32893,2/22/2018,8,20,55.40427292
32894,2/23/2018,8,20,58.55805045
32895,2/24/2018,8,20,63.82735643
32896,2/25/2018,8,20,66.42565226
32897,2/26/2018,8,20,40.25273645
32898,2/27/2018,8,20,51.69432298
32899,2/28/2018,8,20,50.83037355
32900,3/1/2018,8,20,55.43303056
32901,3/2/2018,8,20,66.9499669
32902,3/3/2018,8,20,72.21927288
32903,3/4/2018,8,20,74.8175687
32904,3/5/2018,8,20,48.6446529
32905,3/6/2018,8,20,60.08623943
32906,3/7/2018,8,20,59.22229
32907,3/8/2018,8,20,63.82494701
32908,3/9/2018,8,20,66.97872453
32909,3/10/2018,8,20,72.24803052
32910,3/11/2018,8,20,74.84632634
32911,3/12/2018,8,20,48.67341053
32912,3/13/2018,8,20,60.11499707
32913,3/14/2018,8,20,59.25104764
32914,3/15/2018,8,20,63.85370464
32915,3/16/2018,8,20,67.00748216
32916,3/17/2018,8,20,72.27678815
32917,3/18/2018,8,20,74.87508397
32918,3/19/2018,8,20,48.70216816
32919,3/20/2018,8,20,60.1437547
32920,3/21/2018,8,20,59.27980527
32921,3/22/2018,8,20,63.88246227
32922,3/23/2018,8,20,67.0362398
32923,3/24/2018,8,20,72.30554578
32924,3/25/2018,8,20,74.90384161
32925,3/26/2018,8,20,48.7309258
32926,3/27/2018,8,20,60.17251233
32927,3/28/2018,8,20,59.3085629
32928,3/29/2018,8,20,63.91121991
32929,3/30/2018,8,20,67.06499743
32930,1/1/2018,8,21,30.28642026
32931,1/2/2018,8,21,37.41593029
32932,1/3/2018,8,21,39.82866451
32933,1/4/2018,8,21,42.39483626
32934,1/5/2018,8,21,46.3700257
32935,1/6/2018,8,21,48.67141431
32936,1/7/2018,8,21,53.51617848
32937,1/8/2018,8,21,32.91953143
32938,1/9/2018,8,21,40.15683912
32939,1/10/2018,8,21,40.05244401
32940,1/11/2018,8,21,42.61861577
32941,1/12/2018,8,21,46.59380521
32942,1/13/2018,8,21,48.89519381
32943,1/14/2018,8,21,53.73995798
32944,1/15/2018,8,21,33.14331093
32945,1/16/2018,8,21,40.91832084
32946,1/17/2018,8,21,40.27622351
32947,1/18/2018,8,21,42.84239527
32948,1/19/2018,8,21,46.81758471
32949,1/20/2018,8,21,49.11897331
32950,1/21/2018,8,21,53.96373748
32951,1/22/2018,8,21,33.36709043
32952,1/23/2018,8,21,40.60439813
32953,1/24/2018,8,21,40.50000301
32954,1/25/2018,8,21,43.06617477
32955,1/26/2018,8,21,47.04136421
32956,1/27/2018,8,21,49.34275282
32957,1/28/2018,8,21,54.18751699
32958,1/29/2018,8,21,33.59086994
32959,1/30/2018,8,21,40.82817763
32960,1/31/2018,8,21,40.72378252
32961,2/1/2018,8,21,43.28995428
32962,2/2/2018,8,21,50.83067619
32963,2/3/2018,8,21,53.13206479
32964,2/4/2018,8,21,57.97682896
32965,2/5/2018,8,21,37.38018191
32966,2/6/2018,8,21,44.6174896
32967,2/7/2018,8,21,44.51309449
32968,2/8/2018,8,21,47.07926625
32969,2/9/2018,8,21,51.05445569
32970,2/10/2018,8,21,53.35584429
32971,2/11/2018,8,21,58.20060846
32972,2/12/2018,8,21,37.60396141
32973,2/13/2018,8,21,44.84126911
32974,2/14/2018,8,21,44.73687399
32975,2/15/2018,8,21,47.30304575
32976,2/16/2018,8,21,51.27823519
32977,2/17/2018,8,21,53.5796238
32978,2/18/2018,8,21,58.42438797
32979,2/19/2018,8,21,37.82774092
32980,2/20/2018,8,21,46.16170519
32981,2/21/2018,8,21,44.9606535
32982,2/22/2018,8,21,47.52682526
32983,2/23/2018,8,21,51.5020147
32984,2/24/2018,8,21,53.8034033
32985,2/25/2018,8,21,58.64816747
32986,2/26/2018,8,21,38.05152042
32987,2/27/2018,8,21,45.28882811
32988,2/28/2018,8,21,45.184433
32989,3/1/2018,8,21,47.75060476
32990,3/2/2018,8,21,57.42370128
32991,3/3/2018,8,21,59.72508989
32992,3/4/2018,8,21,64.56985406
32993,3/5/2018,8,21,43.97320701
32994,3/6/2018,8,21,51.2105147
32995,3/7/2018,8,21,51.10611959
32996,3/8/2018,8,21,53.67229135
32997,3/9/2018,8,21,57.64748079
32998,3/10/2018,8,21,59.94886939
32999,3/11/2018,8,21,64.79363356
33000,3/12/2018,8,21,44.19698651
33001,3/13/2018,8,21,51.4342942
33002,3/14/2018,8,21,51.32989909
33003,3/15/2018,8,21,53.89607085
33004,3/16/2018,8,21,57.87126029
33005,3/17/2018,8,21,60.17264889
33006,3/18/2018,8,21,65.01741306
33007,3/19/2018,8,21,44.42076601
33008,3/20/2018,8,21,51.65807371
33009,3/21/2018,8,21,51.55367859
33010,3/22/2018,8,21,54.11985035
33011,3/23/2018,8,21,58.09503979
33012,3/24/2018,8,21,60.39642839
33013,3/25/2018,8,21,65.24119256
33014,3/26/2018,8,21,44.64454552
33015,3/27/2018,8,21,51.88185321
33016,3/28/2018,8,21,51.7774581
33017,3/29/2018,8,21,54.34362985
33018,3/30/2018,8,21,58.3188193
33019,1/1/2018,8,22,65.78719947
33020,1/2/2018,8,22,80.30379308
33021,1/3/2018,8,22,80.40805257
33022,1/4/2018,8,22,84.54634375
33023,1/5/2018,8,22,91.25036703
33024,1/6/2018,8,22,95.69141805
33025,1/7/2018,8,22,106.1201835
33026,1/8/2018,8,22,65.39528062
33027,1/9/2018,8,22,79.29113966
33028,1/10/2018,8,22,80.38501397
33029,1/11/2018,8,22,84.52330514
33030,1/12/2018,8,22,91.22732843
33031,1/13/2018,8,22,95.66837945
33032,1/14/2018,8,22,106.0971449
33033,1/15/2018,8,22,65.37224202
33034,1/16/2018,8,22,73.12477532
33035,1/17/2018,8,22,80.36197537
33036,1/18/2018,8,22,84.50026654
33037,1/19/2018,8,22,91.20428983
33038,1/20/2018,8,22,95.64534085
33039,1/21/2018,8,22,106.0741063
33040,1/22/2018,8,22,65.34920342
33041,1/23/2018,8,22,79.24506245
33042,1/24/2018,8,22,80.33893676
33043,1/25/2018,8,22,84.47722794
33044,1/26/2018,8,22,91.18125122
33045,1/27/2018,8,22,95.62230225
33046,1/28/2018,8,22,106.0510677
33047,1/29/2018,8,22,65.32616482
33048,1/30/2018,8,22,79.22202385
33049,1/31/2018,8,22,80.31589816
33050,2/1/2018,8,22,84.45418934
33051,2/2/2018,8,22,99.30941569
33052,2/3/2018,8,22,103.7504667
33053,2/4/2018,8,22,114.1792322
33054,2/5/2018,8,22,73.45432928
33055,2/6/2018,8,22,87.35018832
33056,2/7/2018,8,22,88.44406262
33057,2/8/2018,8,22,92.5823538
33058,2/9/2018,8,22,99.28637709
33059,2/10/2018,8,22,103.7274281
33060,2/11/2018,8,22,114.1561936
33061,2/12/2018,8,22,73.43129068
33062,2/13/2018,8,22,87.32714971
33063,2/14/2018,8,22,88.42102402
33064,2/15/2018,8,22,92.5593152
33065,2/16/2018,8,22,99.26333848
33066,2/17/2018,8,22,103.7043895
33067,2/18/2018,8,22,114.133155
33068,2/19/2018,8,22,73.40825208
33069,2/20/2018,8,22,85.71667651
33070,2/21/2018,8,22,88.39798542
33071,2/22/2018,8,22,92.5362766
33072,2/23/2018,8,22,99.24029988
33073,2/24/2018,8,22,103.6813509
33074,2/25/2018,8,22,114.1101164
33075,2/26/2018,8,22,73.38521347
33076,2/27/2018,8,22,87.28107251
33077,2/28/2018,8,22,88.37494682
33078,3/1/2018,8,22,92.51323799
33079,3/2/2018,8,22,113.7619209
33080,3/3/2018,8,22,118.2029719
33081,3/4/2018,8,22,128.6317374
33082,3/5/2018,8,22,87.9068345
33083,3/6/2018,8,22,101.8026935
33084,3/7/2018,8,22,102.8965678
33085,3/8/2018,8,22,107.034859
33086,3/9/2018,8,22,113.7388823
33087,3/10/2018,8,22,118.1799333
33088,3/11/2018,8,22,128.6086988
33089,3/12/2018,8,22,87.88379589
33090,3/13/2018,8,22,101.7796549
33091,3/14/2018,8,22,102.8735292
33092,3/15/2018,8,22,107.0118204
33093,3/16/2018,8,22,113.7158437
33094,3/17/2018,8,22,118.1568947
33095,3/18/2018,8,22,128.5856602
33096,3/19/2018,8,22,87.86075729
33097,3/20/2018,8,22,101.7566163
33098,3/21/2018,8,22,102.8504906
33099,3/22/2018,8,22,106.9887818
33100,3/23/2018,8,22,113.6928051
33101,3/24/2018,8,22,118.1338561
33102,3/25/2018,8,22,128.5626216
33103,3/26/2018,8,22,87.83771869
33104,3/27/2018,8,22,101.7335777
33105,3/28/2018,8,22,102.827452
33106,3/29/2018,8,22,106.9657432
33107,3/30/2018,8,22,113.6697665
33108,1/1/2018,8,23,17.99280498
33109,1/2/2018,8,23,23.43102231
33110,1/3/2018,8,23,30.24785201
33111,1/4/2018,8,23,29.64224567
33112,1/5/2018,8,23,33.20598193
33113,1/6/2018,8,23,37.2602264
33114,1/7/2018,8,23,39.91090618
33115,1/8/2018,8,23,24.61374936
33116,1/9/2018,8,23,30.21764468
33117,1/10/2018,8,23,30.24909403
33118,1/11/2018,8,23,29.64348769
33119,1/12/2018,8,23,33.20722395
33120,1/13/2018,8,23,37.26146842
33121,1/14/2018,8,23,39.9121482
33122,1/15/2018,8,23,24.61499138
33123,1/16/2018,8,23,31.64107287
33124,1/17/2018,8,23,30.25033605
33125,1/18/2018,8,23,29.64472971
33126,1/19/2018,8,23,33.20846597
33127,1/20/2018,8,23,37.26271044
33128,1/21/2018,8,23,39.91339022
33129,1/22/2018,8,23,24.6162334
33130,1/23/2018,8,23,30.22012872
33131,1/24/2018,8,23,30.25157807
33132,1/25/2018,8,23,29.64597173
33133,1/26/2018,8,23,33.20970799
33134,1/27/2018,8,23,37.26395246
33135,1/28/2018,8,23,39.91463224
33136,1/29/2018,8,23,24.61747542
33137,1/30/2018,8,23,30.22137075
33138,1/31/2018,8,23,30.25282009
33139,2/1/2018,8,23,29.64721375
33140,2/2/2018,8,23,35.83444044
33141,2/3/2018,8,23,39.88868491
33142,2/4/2018,8,23,42.53936469
33143,2/5/2018,8,23,27.24220787
33144,2/6/2018,8,23,32.8461032
33145,2/7/2018,8,23,32.87755254
33146,2/8/2018,8,23,32.2719462
33147,2/9/2018,8,23,35.83568246
33148,2/10/2018,8,23,39.88992693
33149,2/11/2018,8,23,42.54060671
33150,2/12/2018,8,23,27.24344989
33151,2/13/2018,8,23,32.84734522
33152,2/14/2018,8,23,32.87879456
33153,2/15/2018,8,23,32.27318823
33154,2/16/2018,8,23,35.83692448
33155,2/17/2018,8,23,39.89116895
33156,2/18/2018,8,23,42.54184873
33157,2/19/2018,8,23,27.24469191
33158,2/20/2018,8,23,32.39407676
33159,2/21/2018,8,23,32.88003658
33160,2/22/2018,8,23,32.27443025
33161,2/23/2018,8,23,35.8381665
33162,2/24/2018,8,23,39.89241097
33163,2/25/2018,8,23,42.54309076
33164,2/26/2018,8,23,27.24593393
33165,2/27/2018,8,23,32.84982926
33166,2/28/2018,8,23,32.8812786
33167,3/1/2018,8,23,32.27567227
33168,3/2/2018,8,23,41.33080801
33169,3/3/2018,8,23,45.38505248
33170,3/4/2018,8,23,48.03573227
33171,3/5/2018,8,23,32.73857544
33172,3/6/2018,8,23,38.34247077
33173,3/7/2018,8,23,38.37392011
33174,3/8/2018,8,23,37.76831378
33175,3/9/2018,8,23,41.33205003
33176,3/10/2018,8,23,45.3862945
33177,3/11/2018,8,23,48.03697429
33178,3/12/2018,8,23,32.73981746
33179,3/13/2018,8,23,38.34371279
33180,3/14/2018,8,23,38.37516213
33181,3/15/2018,8,23,37.7695558
33182,3/16/2018,8,23,41.33329205
33183,3/17/2018,8,23,45.38753652
33184,3/18/2018,8,23,48.03821631
33185,3/19/2018,8,23,32.74105948
33186,3/20/2018,8,23,38.34495481
33187,3/21/2018,8,23,38.37640415
33188,3/22/2018,8,23,37.77079782
33189,3/23/2018,8,23,41.33453407
33190,3/24/2018,8,23,45.38877854
33191,3/25/2018,8,23,48.03945833
33192,3/26/2018,8,23,32.7423015
33193,3/27/2018,8,23,38.34619683
33194,3/28/2018,8,23,38.37764617
33195,3/29/2018,8,23,37.77203984
33196,3/30/2018,8,23,41.33577609
33197,1/1/2018,8,24,51.43952044
33198,1/2/2018,8,24,64.9561713
33199,1/3/2018,8,24,65.91161566
33200,1/4/2018,8,24,66.03181428
33201,1/5/2018,8,24,76.98182105
33202,1/6/2018,8,24,81.05732146
33203,1/7/2018,8,24,85.96569961
33204,1/8/2018,8,24,51.413896
33205,1/9/2018,8,24,65.16895958
33206,1/10/2018,8,24,66.10246345
33207,1/11/2018,8,24,66.22266207
33208,1/12/2018,8,24,77.17266885
33209,1/13/2018,8,24,81.24816925
33210,1/14/2018,8,24,86.1565474
33211,1/15/2018,8,24,51.60474379
33212,1/16/2018,8,24,63.22304452
33213,1/17/2018,8,24,66.29331125
33214,1/18/2018,8,24,66.41350986
33215,1/19/2018,8,24,77.36351664
33216,1/20/2018,8,24,81.43901704
33217,1/21/2018,8,24,86.34739519
33218,1/22/2018,8,24,51.79559158
33219,1/23/2018,8,24,65.55065516
33220,1/24/2018,8,24,66.48415904
33221,1/25/2018,8,24,66.60435765
33222,1/26/2018,8,24,77.55436443
33223,1/27/2018,8,24,81.62986483
33224,1/28/2018,8,24,86.53824298
33225,1/29/2018,8,24,51.98643937
33226,1/30/2018,8,24,65.74150296
33227,1/31/2018,8,24,66.67500683
33228,2/1/2018,8,24,66.79520544
33229,2/2/2018,8,24,82.28632695
33230,2/3/2018,8,24,86.36182736
33231,2/4/2018,8,24,91.27020551
33232,2/5/2018,8,24,56.7184019
33233,2/6/2018,8,24,70.47346548
33234,2/7/2018,8,24,71.40696936
33235,2/8/2018,8,24,71.52716797
33236,2/9/2018,8,24,82.47717475
33237,2/10/2018,8,24,86.55267515
33238,2/11/2018,8,24,91.4610533
33239,2/12/2018,8,24,56.90924969
33240,2/13/2018,8,24,70.66431327
33241,2/14/2018,8,24,71.59781715
33242,2/15/2018,8,24,71.71801576
33243,2/16/2018,8,24,82.66802254
33244,2/17/2018,8,24,86.74352294
33245,2/18/2018,8,24,91.65190109
33246,2/19/2018,8,24,57.10009748
33247,2/20/2018,8,24,73.29421054
33248,2/21/2018,8,24,71.78866494
33249,2/22/2018,8,24,71.90886355
33250,2/23/2018,8,24,82.85887033
33251,2/24/2018,8,24,86.93437074
33252,2/25/2018,8,24,91.84274888
33253,2/26/2018,8,24,57.29094527
33254,2/27/2018,8,24,71.04600886
33255,2/28/2018,8,24,71.97951273
33256,3/1/2018,8,24,72.09971134
33257,3/2/2018,8,24,94.5909265
33258,3/3/2018,8,24,98.66642691
33259,3/4/2018,8,24,103.5748051
33260,3/5/2018,8,24,69.02300145
33261,3/6/2018,8,24,82.77806503
33262,3/7/2018,8,24,83.7115689
33263,3/8/2018,8,24,83.83176752
33264,3/9/2018,8,24,94.78177429
33265,3/10/2018,8,24,98.8572747
33266,3/11/2018,8,24,103.7656528
33267,3/12/2018,8,24,69.21384924
33268,3/13/2018,8,24,82.96891282
33269,3/14/2018,8,24,83.90241669
33270,3/15/2018,8,24,84.02261531
33271,3/16/2018,8,24,94.97262208
33272,3/17/2018,8,24,99.04812249
33273,3/18/2018,8,24,103.9565006
33274,3/19/2018,8,24,69.40469703
33275,3/20/2018,8,24,83.15976061
33276,3/21/2018,8,24,84.09326448
33277,3/22/2018,8,24,84.2134631
33278,3/23/2018,8,24,95.16346988
33279,3/24/2018,8,24,99.23897028
33280,3/25/2018,8,24,104.1473484
33281,3/26/2018,8,24,69.59554482
33282,3/27/2018,8,24,83.3506084
33283,3/28/2018,8,24,84.28411228
33284,3/29/2018,8,24,84.40431089
33285,3/30/2018,8,24,95.35431767
33286,1/1/2018,8,25,62.90541585
33287,1/2/2018,8,25,74.39282059
33288,1/3/2018,8,25,79.79136742
33289,1/4/2018,8,25,86.38659873
33290,1/5/2018,8,25,86.51722981
33291,1/6/2018,8,25,96.02468361
33292,1/7/2018,8,25,106.2116372
33293,1/8/2018,8,25,62.05996757
33294,1/9/2018,8,25,73.35163048
33295,1/10/2018,8,25,79.82823064
33296,1/11/2018,8,25,86.42346195
33297,1/12/2018,8,25,86.55409303
33298,1/13/2018,8,25,96.06154683
33299,1/14/2018,8,25,106.2485005
33300,1/15/2018,8,25,62.09683079
33301,1/16/2018,8,25,73.68039122
33302,1/17/2018,8,25,79.86509386
33303,1/18/2018,8,25,86.46032518
33304,1/19/2018,8,25,86.59095625
33305,1/20/2018,8,25,96.09841005
33306,1/21/2018,8,25,106.2853637
33307,1/22/2018,8,25,62.13369401
33308,1/23/2018,8,25,73.42535692
33309,1/24/2018,8,25,79.90195709
33310,1/25/2018,8,25,86.4971884
33311,1/26/2018,8,25,86.62781947
33312,1/27/2018,8,25,96.13527327
33313,1/28/2018,8,25,106.3222269
33314,1/29/2018,8,25,62.17055723
33315,1/30/2018,8,25,73.46222014
33316,1/31/2018,8,25,79.93882031
33317,2/1/2018,8,25,86.53405162
33318,2/2/2018,8,25,93.58674871
33319,2/3/2018,8,25,103.0942025
33320,2/4/2018,8,25,113.2811561
33321,2/5/2018,8,25,69.12948647
33322,2/6/2018,8,25,80.42114938
33323,2/7/2018,8,25,86.89774954
33324,2/8/2018,8,25,93.49298086
33325,2/9/2018,8,25,93.62361193
33326,2/10/2018,8,25,103.1310657
33327,2/11/2018,8,25,113.3180194
33328,2/12/2018,8,25,69.16634969
33329,2/13/2018,8,25,80.4580126
33330,2/14/2018,8,25,86.93461277
33331,2/15/2018,8,25,93.52984408
33332,2/16/2018,8,25,93.66047515
33333,2/17/2018,8,25,103.167929
33334,2/18/2018,8,25,113.3548826
33335,2/19/2018,8,25,69.20321291
33336,2/20/2018,8,25,81.55813066
33337,2/21/2018,8,25,86.97147599
33338,2/22/2018,8,25,93.5667073
33339,2/23/2018,8,25,93.69733837
33340,2/24/2018,8,25,103.2047922
33341,2/25/2018,8,25,113.3917458
33342,2/26/2018,8,25,69.24007613
33343,2/27/2018,8,25,80.53173904
33344,2/28/2018,8,25,87.00833921
33345,3/1/2018,8,25,93.60357052
33346,3/2/2018,8,25,108.9525358
33347,3/3/2018,8,25,118.4599896
33348,3/4/2018,8,25,128.6469432
33349,3/5/2018,8,25,84.49527354
33350,3/6/2018,8,25,95.78693645
33351,3/7/2018,8,25,102.2635366
33352,3/8/2018,8,25,108.8587679
33353,3/9/2018,8,25,108.989399
33354,3/10/2018,8,25,118.4968528
33355,3/11/2018,8,25,128.6838064
33356,3/12/2018,8,25,84.53213676
33357,3/13/2018,8,25,95.82379967
33358,3/14/2018,8,25,102.3003998
33359,3/15/2018,8,25,108.8956311
33360,3/16/2018,8,25,109.0262622
33361,3/17/2018,8,25,118.533716
33362,3/18/2018,8,25,128.7206697
33363,3/19/2018,8,25,84.56899998
33364,3/20/2018,8,25,95.86066289
33365,3/21/2018,8,25,102.3372631
33366,3/22/2018,8,25,108.9324944
33367,3/23/2018,8,25,109.0631254
33368,3/24/2018,8,25,118.5705792
33369,3/25/2018,8,25,128.7575329
33370,3/26/2018,8,25,84.6058632
33371,3/27/2018,8,25,95.89752611
33372,3/28/2018,8,25,102.3741263
33373,3/29/2018,8,25,108.9693576
33374,3/30/2018,8,25,109.0999887
33375,1/1/2018,8,26,37.33108006
33376,1/2/2018,8,26,45.23107825
33377,1/3/2018,8,26,44.23388761
33378,1/4/2018,8,26,50.99110179
33379,1/5/2018,8,26,53.66301743
33380,1/6/2018,8,26,58.92958213
33381,1/7/2018,8,26,61.64902186
33382,1/8/2018,8,26,39.1949148
33383,1/9/2018,8,26,46.79010848
33384,1/10/2018,8,26,44.29175275
33385,1/11/2018,8,26,51.04896694
33386,1/12/2018,8,26,53.72088257
33387,1/13/2018,8,26,58.98744727
33388,1/14/2018,8,26,61.706887
33389,1/15/2018,8,26,39.25277995
33390,1/16/2018,8,26,43.60285055
33391,1/17/2018,8,26,44.3496179
33392,1/18/2018,8,26,51.10683208
33393,1/19/2018,8,26,53.77874772
33394,1/20/2018,8,26,59.04531241
33395,1/21/2018,8,26,61.76475214
33396,1/22/2018,8,26,39.31064509
33397,1/23/2018,8,26,46.90583876
33398,1/24/2018,8,26,44.40748304
33399,1/25/2018,8,26,51.16469722
33400,1/26/2018,8,26,53.83661286
33401,1/27/2018,8,26,59.10317755
33402,1/28/2018,8,26,61.82261729
33403,1/29/2018,8,26,39.36851023
33404,1/30/2018,8,26,46.9637039
33405,1/31/2018,8,26,44.46534818
33406,2/1/2018,8,26,51.22256237
33407,2/2/2018,8,26,58.40273005
33408,2/3/2018,8,26,63.66929475
33409,2/4/2018,8,26,66.38873448
33410,2/5/2018,8,26,43.93462742
33411,2/6/2018,8,26,51.5298211
33412,2/7/2018,8,26,49.03146537
33413,2/8/2018,8,26,55.78867956
33414,2/9/2018,8,26,58.46059519
33415,2/10/2018,8,26,63.72715989
33416,2/11/2018,8,26,66.44659962
33417,2/12/2018,8,26,43.99249257
33418,2/13/2018,8,26,51.58768624
33419,2/14/2018,8,26,49.08933052
33420,2/15/2018,8,26,55.8465447
33421,2/16/2018,8,26,58.51846034
33422,2/17/2018,8,26,63.78502503
33423,2/18/2018,8,26,66.50446476
33424,2/19/2018,8,26,44.05035771
33425,2/20/2018,8,26,49.07691516
33426,2/21/2018,8,26,49.14719566
33427,2/22/2018,8,26,55.90440984
33428,2/23/2018,8,26,58.57632548
33429,2/24/2018,8,26,63.84289018
33430,2/25/2018,8,26,66.56232991
33431,2/26/2018,8,26,44.10822285
33432,2/27/2018,8,26,51.70341653
33433,2/28/2018,8,26,49.2050608
33434,3/1/2018,8,26,55.96227499
33435,3/2/2018,8,26,67.69354441
33436,3/3/2018,8,26,72.9601091
33437,3/4/2018,8,26,75.67954883
33438,3/5/2018,8,26,53.22544178
33439,3/6/2018,8,26,60.82063545
33440,3/7/2018,8,26,58.32227973
33441,3/8/2018,8,26,65.07949391
33442,3/9/2018,8,26,67.75140955
33443,3/10/2018,8,26,73.01797424
33444,3/11/2018,8,26,75.73741398
33445,3/12/2018,8,26,53.28330692
33446,3/13/2018,8,26,60.8785006
33447,3/14/2018,8,26,58.38014487
33448,3/15/2018,8,26,65.13735906
33449,3/16/2018,8,26,67.80927469
33450,3/17/2018,8,26,73.07583939
33451,3/18/2018,8,26,75.79527912
33452,3/19/2018,8,26,53.34117207
33453,3/20/2018,8,26,60.93636574
33454,3/21/2018,8,26,58.43801002
33455,3/22/2018,8,26,65.1952242
33456,3/23/2018,8,26,67.86713984
33457,3/24/2018,8,26,73.13370453
33458,3/25/2018,8,26,75.85314426
33459,3/26/2018,8,26,53.39903721
33460,3/27/2018,8,26,60.99423088
33461,3/28/2018,8,26,58.49587516
33462,3/29/2018,8,26,65.25308934
33463,3/30/2018,8,26,67.92500498
33464,1/1/2018,8,27,18.75791529
33465,1/2/2018,8,27,21.76369295
33466,1/3/2018,8,27,22.75235434
33467,1/4/2018,8,27,23.80154995
33468,1/5/2018,8,27,26.11864793
33469,1/6/2018,8,27,28.59222362
33470,1/7/2018,8,27,29.70957229
33471,1/8/2018,8,27,18.34484763
33472,1/9/2018,8,27,21.20707376
33473,1/10/2018,8,27,22.69370432
33474,1/11/2018,8,27,23.74289993
33475,1/12/2018,8,27,26.05999791
33476,1/13/2018,8,27,28.5335736
33477,1/14/2018,8,27,29.65092227
33478,1/15/2018,8,27,18.28619761
33479,1/16/2018,8,27,20.19909038
33480,1/17/2018,8,27,22.6350543
33481,1/18/2018,8,27,23.68424991
33482,1/19/2018,8,27,26.00134789
33483,1/20/2018,8,27,28.47492357
33484,1/21/2018,8,27,29.59227224
33485,1/22/2018,8,27,18.22754759
33486,1/23/2018,8,27,21.08977372
33487,1/24/2018,8,27,22.57640428
33488,1/25/2018,8,27,23.62559989
33489,1/26/2018,8,27,25.94269786
33490,1/27/2018,8,27,28.41627355
33491,1/28/2018,8,27,29.53362222
33492,1/29/2018,8,27,18.16889757
33493,1/30/2018,8,27,21.0311237
33494,1/31/2018,8,27,22.51775426
33495,2/1/2018,8,27,23.56694986
33496,2/2/2018,8,27,27.34988345
33497,2/3/2018,8,27,29.82345914
33498,2/4/2018,8,27,30.94080781
33499,2/5/2018,8,27,19.57608316
33500,2/6/2018,8,27,22.43830929
33501,2/7/2018,8,27,23.92493985
33502,2/8/2018,8,27,24.97413545
33503,2/9/2018,8,27,27.29123343
33504,2/10/2018,8,27,29.76480912
33505,2/11/2018,8,27,30.88215779
33506,2/12/2018,8,27,19.51743313
33507,2/13/2018,8,27,22.37965926
33508,2/14/2018,8,27,23.86628982
33509,2/15/2018,8,27,24.91548543
33510,2/16/2018,8,27,27.23258341
33511,2/17/2018,8,27,29.7061591
33512,2/18/2018,8,27,30.82350777
33513,2/19/2018,8,27,19.45878311
33514,2/20/2018,8,27,19.23122745
33515,2/21/2018,8,27,23.8076398
33516,2/22/2018,8,27,24.85683541
33517,2/23/2018,8,27,27.17393339
33518,2/24/2018,8,27,29.64750907
33519,2/25/2018,8,27,30.76485774
33520,2/26/2018,8,27,19.40013309
33521,2/27/2018,8,27,22.26235922
33522,2/28/2018,8,27,23.74898978
33523,3/1/2018,8,27,24.79818539
33524,3/2/2018,8,27,31.62651503
33525,3/3/2018,8,27,34.10009072
33526,3/4/2018,8,27,35.21743939
33527,3/5/2018,8,27,23.85271474
33528,3/6/2018,8,27,26.71494087
33529,3/7/2018,8,27,28.20157142
33530,3/8/2018,8,27,29.25076703
33531,3/9/2018,8,27,31.56786501
33532,3/10/2018,8,27,34.0414407
33533,3/11/2018,8,27,35.15878937
33534,3/12/2018,8,27,23.79406471
33535,3/13/2018,8,27,26.65629084
33536,3/14/2018,8,27,28.1429214
33537,3/15/2018,8,27,29.19211701
33538,3/16/2018,8,27,31.50921499
33539,3/17/2018,8,27,33.98279068
33540,3/18/2018,8,27,35.10013935
33541,3/19/2018,8,27,23.73541469
33542,3/20/2018,8,27,26.59764082
33543,3/21/2018,8,27,28.08427138
33544,3/22/2018,8,27,29.13346699
33545,3/23/2018,8,27,31.45056497
33546,3/24/2018,8,27,33.92414065
33547,3/25/2018,8,27,35.04148932
33548,3/26/2018,8,27,23.67676467
33549,3/27/2018,8,27,26.5389908
33550,3/28/2018,8,27,28.02562136
33551,3/29/2018,8,27,29.07481697
33552,3/30/2018,8,27,31.39191494
33553,1/1/2018,8,28,72.77047535
33554,1/2/2018,8,28,84.03675452
33555,1/3/2018,8,28,88.82827898
33556,1/4/2018,8,28,89.57962387
33557,1/5/2018,8,28,98.51928616
33558,1/6/2018,8,28,111.031133
33559,1/7/2018,8,28,112.4799358
33560,1/8/2018,8,28,71.99589626
33561,1/9/2018,8,28,82.61252828
33562,1/10/2018,8,28,88.91259728
33563,1/11/2018,8,28,89.66394217
33564,1/12/2018,8,28,98.60360446
33565,1/13/2018,8,28,111.1154513
33566,1/14/2018,8,28,112.5642541
33567,1/15/2018,8,28,72.08021456
33568,1/16/2018,8,28,85.69495196
33569,1/17/2018,8,28,88.99691558
33570,1/18/2018,8,28,89.74826047
33571,1/19/2018,8,28,98.68792276
33572,1/20/2018,8,28,111.1997696
33573,1/21/2018,8,28,112.6485724
33574,1/22/2018,8,28,72.16453286
